COG0306	P	Phosphate/sulfate permease	PitA		31358606	
COG0307	H	Riboflavin synthase alpha chain	RibC	Riboflavin/FAD biosynthesis		1I8D
COG0308	E	Aminopeptidase N, contains DUF3458 domain	PepN		24123841	6ATK
COG0309	O	Carbamoyl dehydratase HypE (hydrogenase maturation factor)	HypE		28618091	2I6R
COG0310	P	ABC-type Co2+ transport system, permease component	CbiM		25313401	4M58
COG0311	H	Pyridoxal 5'-phosphate synthase subunit PdxT (glutamine amidotransferase)	PdxT	Pyridoxal phosphate biosynthesis	18801996;24083939	2NV0
COG0312	R	Zn-dependent protease PmbA/TldA or its inactivated homolog	TldD		12029038	3TV9
COG0313	J	16S rRNA C1402 (ribose-2'-O) methylase RsmI	RsmI	16S rRNA modification	24078611	3KWP
COG0314	H	Molybdopterin synthase catalytic subunit MoaE	MoaE	Molybdopterin biosynthesis	32239579	1FM0
COG0315	H	Molybdenum cofactor biosynthesis enzyme MoaC	MoaC	Molybdopterin biosynthesis	32239579	1EKR
COG0316	O	Fe-S cluster assembly iron-binding protein IscA	IscA			1R94
COG0317	TK	(p)ppGpp synthase/hydrolase, HD superfamily	SpoT			1TDJ
COG0318	I	O-succinylbenzoic acid-CoA ligase MenE or related acyl-CoA synthetase (AMP-forming)	MenE/FadK	Menaquinone biosynthesis	25151136;27455459	5EY9
COG0319	J	ssRNA-specific RNase YbeY, 16S rRNA maturation enzyme	YbeY	16S rRNA modification	17407324;23543739	1XM5
COG0320	H	Lipoate synthase	LipA	Lipoate biosynthesis	27941785	4U0O
COG0321	H	Lipoate-protein ligase B	LipB	Lipoate biosynthesis	19798051	2QHT
COG0322	L	Excinuclease UvrABC, nuclease subunit	UvrC		24513124	2NRT
COG0323	L	DNA mismatch repair ATPase MutL	MutL			1B62
COG0324	J	tRNA A37 N6-isopentenylltransferase MiaA	MiaA	tRNA modification		2ZM5
COG0325	H	Pyridoxal 5'-phosphate homeostasis protein YggS, UPF0001 family	YggS		26872910	3SY1
COG0326	O	Molecular chaperone, HSP90 family	HtpG		30150682	1Y4S
COG0327	H	Putative GTP cyclohydrolase 1 type 2, NIF3 family	NIF3	Folate biosynthesis	24435797;26385509	3SY1
COG0328	L	Ribonuclease HI	RnhA			1LAW
COG0329	EM	4-hydroxy-tetrahydrodipicolinate synthase/N-acetylneuraminate lyase	DapA	Lysine biosynthesis	27574185	2R91
COG0330	O	Regulator of protease activity HflC, stomatin/prohibitin superfamily	HflC			
COG0331	I	Malonyl CoA-acyl carrier protein transacylase	FabD	Fatty acid biosynthesis		1YXC
COG0332	I	3-oxoacyl-[acyl-carrier-protein] synthase III	FabH	Fatty acid biosynthesis		1UB7
COG0333	J	Ribosomal protein L32	RpmF	Ribosome 50S subunit	17114934	1VS6
COG0334	E	Glutamate dehydrogenase/leucine dehydrogenase	GdhA	Glutamine biosynthesis	24391520	1B3B
COG0335	J	Ribosomal protein L19	RplS	Ribosome 50S subunit	27941785	1VS6
COG0336	J	tRNA G37 N-methylase TrmD	TrmD	tRNA modification		1P9P
COG0337	E	3-dehydroquinate synthetase	AroB	Aromatic amino acid biosynthesis		3ZOK
COG0338	L	DNA-adenine methylase	Dam			4GOL
COG0339	O	Zn-dependent oligopeptidase, M3 family	Dcp		25239919;31422053	5L43
COG0340	H	Biotin-(acetyl-CoA carboxylase) ligase	BirA2	Biotin biosynthesis	32188788	1BIA
COG0341	U	Preprotein translocase subunit SecF	SecF		28830929	2FYH
COG0342	U	Preprotein translocase subunit SecD	SecD		26100040	3AQP
COG0343	J	Queuine/archaeosine tRNA-ribosyltransferase	Tgt	tRNA modification	15805528	1XW8
COG0344	I	Phospholipid biosynthesis protein PlsY, probable glycerol-3-phosphate acyltransferase	PlsY		29684280	5XJ5
COG0345	E	Pyrroline-5-carboxylate reductase	ProC	Proline biosynthesis	22125496;26507882	3GT0
COG0346	Q	Catechol 2,3-dioxygenase or related enzyme, vicinal oxygen chelate (VOC) family	GloA		11830595	3R4Q
COG0347	TE	Nitrogen regulatory protein PII	GlnK		24610711	2GW8
COG0348	C	Polyferredoxin NapH	NapH		27322068	
COG0349	J	Ribonuclease D	Rnd		18821773	5C0Y
COG0350	L	DNA repair enzyme Ada (O6-methylguanine-DNA--protein-cysteine methyltransferase)	AdaB		29061663	6RLA
COG0351	H	Hydroxymethylpyrimidine/phosphomethylpyrimidine kinase	ThiD	Thiamine biosynthesis	17351295	1Y9X
COG0352	H	Thiamine monophosphate synthase	ThiE	Thiamine biosynthesis	19060138	1G4T
COG0353	L	Recombinational DNA repair protein RecR	RecR		26337406	2JGR
COG0354	O	Folate-binding protein YgfZ, synthesis and repair of Fe-S clusters	YgfZ		27941785;22081392	1NRK
COG0355	C	FoF1-type ATP synthase, epsilon subunit	AtpC	FoF1-type ATP synthase	29149348;30304218	3OAA
COG0356	C	FoF1-type ATP synthase, membrane subunit a	AtpB	FoF1-type ATP synthase	22931285	
COG0357	J	16S rRNA G527 N7-methylase RsmG (former glucose-inhibited division protein B)	RsmG	16S rRNA modification	15375115;22031445	1XDZ
COG0358	L	DNA primase (bacterial type)	DnaG		28128549	3B39
COG0359	J	Ribosomal protein L9	RplI	Ribosome 50S subunit	27112601	1VS6
COG0360	J	Ribosomal protein S6	RpsF	Ribosome 30S subunit		4V4H
COG0361	J	Translation initiation factor IF-1	InfA	Translation factors		5FIM
COG0362	G	6-phosphogluconate dehydrogenase	Gnd	Pentose phosphate pathway	25329577	2ZYA
COG0363	G	6-phosphogluconolactonase/Glucosamine-6-phosphate isomerase/deaminase	NagB	Pentose phosphate pathway	24163345	2RI0
COG0364	G	Glucose-6-phosphate 1-dehydrogenase	Zwf	Pentose phosphate pathway	18950999	5B7W
COG0365	I	Acyl-coenzyme A synthetase/AMP-(fatty) acid ligase	Acs		14638756	4B2O
COG0366	G	Glycosidase/amylase (phosphorylase)	AmyA		29684280	2P67
COG0367	E	Asparagine synthetase B (glutamine-hydrolyzing)	AsnB	Asparagine biosynthesis	25951518	2ETD
COG0368	H	Cobalamin synthase CobS (adenosylcobinamide-GDP ribazoletransferase)	CobS	Cobalamine/B12 biosynthesis	31481610	
COG0369	FP	Flavoprotein (flavin reductase) subunit CysJ of sulfite and N-hydroxylaminopurine reductases	CysJ	Cysteine biosynthesis	20118259	1YKG
COG0370	P	Fe2+ transporter FeoB	FeoB		32095817	3TAH
COG0371	C	Glycerol dehydrogenase or related enzyme, iron-containing ADH family	GldA	Isoprenoid biosynthesis	20688982	3S99
COG0372	C	Citrate synthase	GltA	TCA cycle	25211225	3TQG
COG0373	H	Glutamyl-tRNA reductase	HemA	Heme biosynthesis		2XOE
COG0374	C	Ni,Fe-hydrogenase I large subunit	HyaB		25905665	6FPI
COG0375	O	Hydrogenase maturation factor HypA/HybF, metallochaperone involved in Ni insertion	HybF		16817932	3A43
COG0376	P	Catalase (peroxidase I)	KatG		31337720	5SX1
COG0377	C	NADH:ubiquinone oxidoreductase 20 kD subunit (chain B) or related Fe-S oxidoreductase	NuoB	NADH dehydrogenase	25941396	2FUG
COG0378	O	Hydrogenase/urease maturation factor HypB, Ni2+-binding GTPase	HypB		24338018;23899293	2HF8
COG0379	H	Quinolinate synthase	NadA	NAD biosynthesis	24498065	4HHE
COG0380	G	Trehalose-6-phosphate synthase, GT20 family	OtsA		28830929	1UQT
COG0381	M	UDP-N-acetylglucosamine 2-epimerase	WecB		26641313;30389844	1F6D
COG0382	H	4-hydroxybenzoate polyprenyltransferase	UbiA	Ubiquinone biosynthesis	28830929	4OD4
COG0383	G	Alpha-mannosidase	MngB		14645248	5KBP
COG0384	R	Predicted epimerase YddE/YHI9, PhzF superfamily	YHI9		24914732	1SDJ
COG0385	R	Predicted Na+-dependent transporter YfeH	YfeH		21175741	4N7X
COG0386	VI	Thioredoxin/glutathione peroxidase BtuE, reduces lipid peroxides	BtuE		22931285	2P5Q
COG0387	P	Cation (Ca2+/Na+/K+)/H+ antiporter ChaA	ChaA		18801996	4KJS
COG0388	C	Omega-amidase YafV/Nit2, hydrolyzes alpha-ketoglutaramate	Nit2		28373563	
COG0389	L	Nucleotidyltransferase/DNA polymerase DinP involved in DNA repair	DinP		16544291	4R8U
COG0390	P	ABC-type iron transport system FetAB, permease component	FetB		24038693	
COG0391	GH	Archaeal 2-phospho-L-lactate transferase/Bacterial gluconeogenesis factor, CofD/UPF0052 family	CofD		11888293;18252724	1ZX8
COG0392	M	Predicted membrane flippase AglD2/YbhN, UPF0104 family	AglD2		25583072	
COG0393	S	Uncharacterized pentameric protein YbjQ, UPF0145 family	YbjQ		23935051	1VR4
COG0394	T	Protein-tyrosine-phosphatase	Wzb		26641313	4D74
COG0395	G	ABC-type glycerol-3-phosphate transport system, permease component	UgpE			1VR4
COG0396	O	Fe-S cluster assembly ATPase SufC	SufC			2D3W
COG0397	O	Protein adenylyltransferase (AMPylase) SelO/YdiU (selenoprotein O)	SelO		30270044	6EAC
COG0398	S	Uncharacterized membrane protein YdjX, related to fungal oxalate transporter, TVP38/TMEM64 family	TVP38		20889782	
COG0399	M	dTDP-4-amino-4,6-dideoxygalactose transaminase	WecE		15271350	4PIW
COG0400	R	Predicted esterase	YpfH			
COG0401	C	Membrane potential modulator PMP3/YqaE, plasma membrane proteolipid 3 (PMP3)/Esi3/RCI2/UPF0057 family	YqaE		32307863	
COG0402	FR	Cytosine/adenosine deaminase or related metal-dependent hydrolase	SsnA	Pyrimidine salvage		3O7U
COG0403	E	Glycine cleavage system protein P (pyridoxal-binding), N-terminal domain	GcvP1	Glycine cleavage		4LGL
COG0404	E	Glycine cleavage system protein T (aminomethyltransferase)	GcvT	Glycine cleavage	25433025;25505271	2GAH
COG0405	E	Gamma-glutamyltranspeptidase	Ggt		16618936	2Z8I
COG0406	G	Broad specificity phosphatase PhoE	PhoE			1EBB
COG0407	H	Uroporphyrinogen-III decarboxylase HemE	HemE	Heme biosynthesis		2DG5
COG0408	H	Coproporphyrinogen-III oxidase HemH, oxygen-dependent	HemF	Heme biosynthesis		3E8J
COG0409	O	Hydrogenase maturation factor HypD	HypD			2Z1D
COG0410	E	ABC-type branched-chain amino acid transport system, ATPase component LivF	LivF		26527648;32250026	1JI0
COG0411	E	ABC-type branched-chain amino acid transport system, ATPase component LivG	LivG		29514851	1G9X
COG0412	Q	Dienelactone hydrolase	DLH			4ZV9
COG0413	H	Ketopantoate hydroxymethyltransferase	PanB	Pantothenate/CoA biosynthesis		3VAV
COG0414	H	Panthothenate synthetase	PanC	Pantothenate/CoA biosynthesis	17968677	1DIN
COG0415	L	Deoxyribodipyrimidine photolyase	PhrB			1TEZ
COG0416	I	Acyl-ACP:phosphate acyltransferase (fatty acid/phospholipid biosynthesis)	PlsX		18992246	2GK3
COG0417	L	DNA polymerase B elongation subunit	PolB			6P1H
COG0418	F	Dihydroorotase	PyrC	Pyrimidine biosynthesis		2Y3D
COG0419	L	DNA repair exonuclease SbcCD ATPase subunit	SbcC			3QKR
COG0420	L	DNA repair exonuclease SbcCD nuclease subunit	SbcD			6S85
COG0421	E	Spermidine synthase (polyamine aminopropyltransferase)	SpeE			6BQ2
COG0422	H	4-amino-2-methyl-5-hydroxymethylpyrimidine (HMP) synthase ThiC	ThiC	Thiamine biosynthesis	15326535	3EPN
COG0423	J	Glycyl-tRNA synthetase, class II	GRS1	Aminoacyl-tRNA synthetases		2PME
COG0424	Q	7-methyl-GTP pyrophosphatase and related NTP pyrophosphatases, Maf/HAM1 superfamily	Maf		24210219	2P5X
COG0425	JHO	Sulfur carrier protein TusA (tRNA thiolation, molybdenum cofactor biosynthesis)	TusA		23894086	1DCJ
COG0426	C	Flavorubredoxin	NorV			4JHC
COG0427	C	Propionyl CoA:succinate CoA transferase	ACH1		10769117	2G39
COG0428	P	Zinc transporter ZupT	ZupT			5TSA
COG0429	R	Predicted hydrolase of the alpha/beta-hydrolase fold	YheT			
COG0430	A	RNA 3'-terminal phosphate cyclase	RCL1			1QMH
COG0431	C	NAD(P)H-dependent FMN reductase	SsuE			6DQI
COG0432	H	Thiamin phosphate synthase YjbQ, UPF0047 family	YjbQ			1VE0
COG0433	L	Archaeal DNA helicase HerA or a related bacterial ATPase, contains HAS-barrel and ATPase domains	HerA			4D2I
COG0434	M	Membrane biogenesis protein, BtpA/SgcQ family	BtpA			
COG0435	C	Glutathionyl-hydroquinone reductase	ECM4			6GCA
COG0436	E	Aspartate/methionine/tyrosine aminotransferase	AspB	Isoleucine, leucine, valine biosynthesis		2O0R
COG0437	C	Fe-S-cluster-containing dehydrogenase component (DMSO reductase)	HybA			2VPW
COG0438	M	Glycosyltransferase involved in cell wall bisynthesis	RfaB			2IV7
COG0439	I	Biotin carboxylase	AccC	Fatty acid biosynthesis		1BNC
COG0440	E	Acetolactate synthase, small subunit	IlvH	Isoleucine, leucine, valine biosynthesis		2F1F
COG0441	J	Threonyl-tRNA synthetase	ThrS	Aminoacyl-tRNA synthetases		1NYQ
COG0442	J	Prolyl-tRNA synthetase	ProS	Aminoacyl-tRNA synthetases		5XIF
COG0443	O	Molecular chaperone DnaK (HSP70)	DnaK			3I33
COG0444	EP	ABC-type dipeptide/oligopeptide/nickel transport system, ATPase component	DppD			4FWI
COG0445	J	tRNA U34 5-carboxymethylaminomethyl modifying enzyme MnmG/GidA	MnmG	tRNA modification		2ZXH
COG0446	I	NADPH-dependent 2,4-dienoyl-CoA reductase, sulfur reductase, or a related oxidoreductase	FadH2			1VRQ
COG0447	H	1,4-Dihydroxy-2-naphthoyl-CoA synthase	MenB	Menaquinone biosynthesis		4ELS
COG0448	G	Glucose-1-phosphate adenylyltransferase (ADP-glucose pyrophosphorylase)	GlgC		27545622	5MNI
COG0449	M	Glucosamine 6-phosphate synthetase, contains amidotransferase and phosphosugar isomerase domains	GlmS			2J6H
COG0450	V	Alkyl hydroperoxide reductase subunit AhpC (peroxiredoxin)	AhpC			2RII
COG0451	M	Nucleoside-diphosphate-sugar epimerase	WcaG			2X4G
COG0452	H	Phosphopantothenoylcysteine synthetase/decarboxylase CoaBC	CoaBC	Pantothenate/CoA biosynthesis		3QJG
COG0454	KR	N-acetyltransferase, GNAT superfamily (includes histone acetyltransferase HPA2)	PhnO			
COG0455	DN	MinD-like ATPase FlhG/YlxH, activator of the FlhF-type GTPase	FlhG			1G3Q
COG0456	J	Ribosomal protein S18 acetylase RimI and related acetyltransferases	RimI			1GHE
COG0457	R	Tetratricopeptide (TPR) repeat	TPR			3AS4
COG0458	EF	Carbamoylphosphate synthase large subunit	CarB	Arginine biosynthesis		1C30
COG0459	O	Chaperonin GroEL (HSP60 family)	GroEL			1AON
COG0460	E	Homoserine dehydrogenase	ThrA	Methionine biosynthesis	29124164	5AVO
COG0461	F	Orotate phosphoribosyltransferase	PyrE	Pyrimidine biosynthesis		4WML
COG0462	F	Phosphoribosylpyrophosphate synthetase	PrsA	Histidine biosynthesis, Purine biosynthesis		1DKR
COG0463	M	Glycosyltransferase involved in cell wall bisynthesis	WcaA			5MLZ
COG0464	MDT	AAA+-type ATPase, SpoVK/Ycf46/Vps4 family	SpoVK			3SYL
COG0465	O	ATP-dependent Zn proteases	HflB			1LV7
COG0466	O	ATP-dependent Lon protease, bacterial type	Lon			6ON2
COG0467	T	RecA-superfamily ATPase, KaiC/GvpD/RAD55 family	RAD55			1TF7
COG0468	L	RecA/RadA recombinase	RecA			1B22
COG0469	G	Pyruvate kinase	PykF	Glycolysis		6QXL
COG0470	L	DNA polymerase III, delta prime subunit	HolB			1A5T
COG0471	G	Di- and tricarboxylate antiporter	CitT			4F35
COG0472	M	UDP-N-acetylmuramyl pentapeptide phosphotransferase/UDP-N-acetylglucosamine-1-phosphate transferase	Rfe	Mureine biosynthesis		4J72
COG0473	CE	Isocitrate/isopropylmalate dehydrogenase	LeuB	TCA cycle		1GC9
COG0474	P	Magnesium-transporting ATPase (P-type)	MgtA			1IWO
COG0475	P	Kef-type K+ transport system, membrane component KefB	KefB			4BWZ
COG0476	H	Molybdopterin or thiamine biosynthesis adenylyltransferase	ThiF	Molybdopterin biosynthesis	32239579	1ZUD
COG0477	GEPR	MFS family permease, includes anhydromuropeptide permease AmpG	ProP		12426329	
COG0478	T	RIO-like serine/threonine protein kinase fused to N-terminal HTH domain	RIO2			1TQI
COG0479	C	Succinate dehydrogenase/fumarate reductase, Fe-S protein subunit	SdhB/FrdB	TCA cycle		6LUM
COG0480	J	Translation elongation factor EF-G, a GTPase	FusA	Translation factors		1DAR
COG0481	J	Translation elongation factor EF-4, membrane-bound GTPase	LepA			3DEG
COG0482	J	tRNA U34 2-thiouridine synthase MnmA/TrmU, contains the PP-loop ATPase domain	MnmA	tRNA modification	25825430	2HMA
COG0483	G	Archaeal fructose-1,6-bisphosphatase or related enzyme, inositol monophosphatase family	SuhB	Gluconeogenesis		1AWB
COG0484	O	DnaJ-class molecular chaperone with C-terminal Zn finger domain	DnaJ			1BQ0
COG0486	J	tRNA U34 5-carboxymethylaminomethyl modifying GTPase MnmE/TrmE	MnmE	tRNA modification		
COG0488	R	ATPase components of ABC transporters with duplicated ATPase domains	Uup			5ZXD
COG0489	D	Fe-S cluster carrier ATPase, Mrp/ApbC/NBP35 family	Mrp		18616280;19114487;31709520	2PH1
COG0490	PT	K+/H+ antiporter KhtSTU, c-di-AMP-binding regulatory subunit KhtT, contains RCK_C (TrkA_C) domain	KhtT		24330391;31061098	4J90
COG0491	R	Glyoxylase or a related metal-dependent hydrolase, beta-lactamase superfamily II	GloB		25670698	1QH3
COG0492	O	Thioredoxin reductase	TrxB			3FBS
COG0493	ER	NADPH-dependent glutamate synthase beta chain or related oxidoreductase	GltD	Glutamine biosynthesis		1H7X
COG0494	V	8-oxo-dGTP pyrophosphatase MutT and related house-cleaning NTP pyrophosphohydrolases, NUDIX family	MutT			4V14
COG0495	J	Leucyl-tRNA synthetase	LeuS	Aminoacyl-tRNA synthetases		6LPF
COG0496	L	Broad specificity polyphosphatase and 5'/3'-nucleotidase SurE	SurE			2V4N
COG0497	L	DNA repair ATPase RecN	RecN			4AD8
COG0498	E	Threonine synthase	ThrC	Threonine biosynthesis		1VB3
COG0499	H	S-adenosylhomocysteine hydrolase	SAM1			1A7A
COG0500	QR	SAM-dependent methyltransferase	SmtA			5DNK
COG0501	O	Zn-dependent protease with chaperone function	HtpX			2YPT
COG0502	H	Biotin synthase or related enzyme	BioB	Biotin biosynthesis		1R30
COG0503	F	Adenine/guanine phosphoribosyltransferase or related PRPP-binding protein	Apt	Purine salvage		1QB7
COG0504	F	CTP synthase (UTP-ammonia lyase)	PyrG	Pyrimidine biosynthesis		1S1M
COG0505	EF	Carbamoylphosphate synthase small subunit	CarA	Arginine biosynthesis		1C30
COG0506	E	Proline dehydrogenase	PutA	Proline degradation		5KF6
COG0507	L	ATPase/5’-3’ helicase helicase subunit RecD of the DNA repair enzyme RecBCD (exonuclease V)	RecD		29901759;30601118	1W36
COG0508	C	Pyruvate/2-oxoglutarate dehydrogenase complex, dihydrolipoamide acyltransferase (E2) component	AceF	Pyruvate oxidation		1B5S
COG0509	E	Glycine cleavage system protein H (lipoate-binding)	GcvH	Glycine cleavage		1DXM
COG0510	H	Thiamine kinase or a related kinase	CotS			3DXQ
COG0511	I	Biotin carboxyl carrier protein	AccB	Fatty acid biosynthesis		1A6X
COG0512	EH	Anthranilate/para-aminobenzoate synthase component II (glutamine amidotransferase)	PabA	Aromatic amino acid biosynthesis		1I1Q
COG0513	L	Superfamily II DNA and RNA helicase	SrmB			3RRM
COG0514	L	Superfamily II DNA helicase RecQ	RecQ			1OYW
COG0515	T	Serine/threonine protein kinase	SPS1			6G4J
COG0516	F	IMP dehydrogenase/GMP reductase	GuaB	Purine biosynthesis		1B3O
COG0517	T	CBS domain	CBS			1B3O
COG0518	F	GMP synthase, glutamine amidotransferase domain	GuaA1	Purine biosynthesis		4WIM
COG0519	F	GMP synthase, PP-ATPase domain/subunit	GuaA2	Purine biosynthesis		4WIM
COG0520	E	Selenocysteine lyase/Cysteine desulfurase	CsdA			4LW2
COG0521	H	Molybdopterin biosynthesis enzyme MoaB/MogA	MoaB	Molybdopterin biosynthesis	32239579	1DI6
COG0522	J	Ribosomal protein S4 or related protein	RpsD	Ribosome 30S subunit		4V4H
COG0523	R	Zinc metallochaperone YeiR/ZagA and related GTPases, G3E family	YejR		19822009;31132310	1NIJ
COG0524	G	Sugar or nucleoside kinase, ribokinase family	RbsK	Glycolysis		2QCV
COG0525	J	Valyl-tRNA synthetase	ValS	Aminoacyl-tRNA synthetases		1GAX
COG0526	O	Thiol-disulfide isomerase or thioredoxin	TrxA			1XFL
COG0527	E	Aspartate kinase	MetL1	Lysine biosynthesis		2CDQ
COG0528	F	Uridylate kinase	PyrH	Pyrimidine biosynthesis		2BND
COG0529	P	Adenylylsulfate kinase or related kinase	CysC	Cysteine biosynthesis		2GKS
COG0530	P	Ca2+/Na+ antiporter	ECM27			3V5S
COG0531	E	Serine transporter YbeC, amino acid:H+ symporter family	PotE			3LRB
COG0532	J	Translation initiation factor IF-2, a GTPase	InfB	Translation factors		5ME0
COG0533	J	tRNA A37 threonylcarbamoyltransferase TsaD	TsaD	tRNA modification	23072323;21285948;32385138	3ENO
COG0534	V	Na+-driven multidrug efflux pump, DinF/NorM/MATE family	NorM		29915058	3VVN
COG0535	DH	Radical SAM superfamily maturase, SkfB/NifB/PqqE family	SkfB		23282011	6Q2P
COG0536	DL	GTPase involved in cell partioning and DNA repair	Obg			1LNZ
COG0537	FR	Purine nucleoside phosphoramidase/Ap4A hydrolase, histidine triade (HIT) family	HinT		20934431	1AV5
COG0538	C	Isocitrate dehydrogenase	Icd	TCA cycle		1IDD
COG0539	J	Ribosomal protein S1	RpsA	Ribosome 30S subunit		4NNH
COG0540	F	Aspartate carbamoyltransferase, catalytic subunit	PyrB	Pyrimidine biosynthesis		1NBE
COG0541	U	Signal recognition particle GTPase	Ffh			2V3C
COG0542	O	ATP-dependent Clp protease, ATP-binding subunit ClpA	ClpA			1KSF
COG0543	HC	NAD(P)H-flavin reductase	Mcr1			3A1F
COG0544	O	FKBP-type peptidyl-prolyl cis-trans isomerase (trigger factor)	Tig			5OWI
COG0545	O	FKBP-type peptidyl-prolyl cis-trans isomerase	FkpA			1A7X
COG0546	C	Phosphoglycolate phosphatase, HAD superfamily	Gph			2NYV
COG0547	E	Anthranilate phosphoribosyltransferase, glycosyltransferase domain	TrpD	Aromatic amino acid biosynthesis		1KGZ
COG0548	E	N-acetylglutamate kinase	ArgB	Arginine biosynthesis		3S6G
COG0549	E	Carbamate kinase	ArcC			2E9Y
COG0550	L	DNA topoisomerase IA	TopA			1CY0
COG0551	L	DNA topoisomerase I, ssDNA-binding Zn-finger and Zn-ribbon domains	YrdD			1YUA
COG0552	U	Signal recognition particle GTPase FtsY	FtsY			4AK9
COG0553	KL	Superfamily II DNA or RNA helicase, SNF2 family	HepA			6UXV
COG0554	C	Glycerol kinase	GlpK			2ZF5
COG0555	P	ABC-type sulfate transport system, permease component	CysU			3D31
COG0556	L	Excinuclease UvrABC helicase subunit UvrB	UvrB			1C4O
COG0557	K	Exoribonuclease R	VacB			6H25
COG0558	I	Phosphatidylglycerophosphate synthase	PgsA	Phospholipid biosynthesis		4MND
COG0559	E	Branched-chain amino acid ABC-type transport system, permease component	LivH			
COG0560	E	Phosphoserine phosphatase	SerB	Serine biosynthesis		3N28
COG0561	HR	Hydroxymethylpyrimidine pyrophosphatase and other HAD family phosphatases	Cof			1YMQ
COG0562	M	UDP-galactopyranose mutase	Glf			1I8T
COG0563	F	Adenylate kinase or related kinase	Adk	Pyrimidine biosynthesis		1AK2
COG0564	J	Pseudouridine synthase RluA, 23S rRNA- or tRNA-specific	RluA	23S rRNA modification		2I82
COG0565	J	tRNA C32,U32 (ribose-2'-O)-methylase TrmJ or a related methyltransferase	TrmJ	tRNA modification		3ONP
COG0566	J	tRNA G18 (ribose-2'-O)-methylase SpoU	SpoU	tRNA modification		1GZ0
COG0567	C	2-oxoglutarate dehydrogenase complex, dehydrogenase (E1) component, and related enzymes	SucA	TCA cycle		2JGD
